,GlobalID,FileName,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude
940,{47B18F34-DE1F-4955-B68E-8BF95CA56EB9},ATT2392_50A1B0F8-0C6C-40D8-87B0-EA554305C46B.jpg,2020-08-26 00:00:00,Large hornet landed on hummingbird feeder,Negative ID,Thanks for the submission. That is a great golden digger wasp.,2020-08-26,47.262007,-122.534223
941,{47C9389B-B5A3-4307-B174-5CA43C8D8D9C},ATT1185_20200725_074533.jpg,2020-07-25 00:00:00,Is this a hornet you are interested in? Found it on our cement sidewalk.,Negative ID,Thanks for your submission. That's a ten lined June bug beetle.,2020-07-25,48.937,-122.464345
942,{47F08635-6100-4185-A782-7B8E17FA7D3F},ATT986_PXL_20200717_235513711.jpg,2020-07-18 00:00:00,"Flew into wet sand between our chairs just near waters edge, stayed there for a while, about an inch long maybe a little more. We buried it and can access the specimen if necessary.",Negative ID,That's a Cicada killer. ,2020-07-18,47.935273,-118.945018
943,{47F08635-6100-4185-A782-7B8E17FA7D3F},ATT987_PXL_20200717_235506212.jpg,2020-07-18 00:00:00,"Flew into wet sand between our chairs just near waters edge, stayed there for a while, about an inch long maybe a little more. We buried it and can access the specimen if necessary.",Negative ID,That's a Cicada killer. ,2020-07-18,47.935273,-118.945018
944,{47F08635-6100-4185-A782-7B8E17FA7D3F},ATT988_PXL_20200717_235502388.jpg,2020-07-18 00:00:00,"Flew into wet sand between our chairs just near waters edge, stayed there for a while, about an inch long maybe a little more. We buried it and can access the specimen if necessary.",Negative ID,That's a Cicada killer. ,2020-07-18,47.935273,-118.945018
945,{47F08635-6100-4185-A782-7B8E17FA7D3F},ATT989_PXL_20200717_235448098.jpg,2020-07-18 00:00:00,"Flew into wet sand between our chairs just near waters edge, stayed there for a while, about an inch long maybe a little more. We buried it and can access the specimen if necessary.",Negative ID,That's a Cicada killer. ,2020-07-18,47.935273,-118.945018
946,{47FAD5EE-F25A-41E0-8018-9283475BD90F},ATT1931_CD68E49B-CE07-4670-9457-4494D5146405.png,2020-08-13 00:00:00,I have two hydrangeas that attracts all sorts of bees and these Asian ones come on an attach the rest.  I cannot get a close up picture but got some from a distance.,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-08-13,47.846311,-122.22616
947,{47FB54E8-BC1F-45FC-9C11-818A98F96CB3},ATT1679_20200803_143951_HDR_Edited.jpg,2020-08-03 00:00:00,Extremely aggressive it did not like me taking a picture of it and came after me I thankfully did not get stung we were camping at baker lake in Concrete Wa,Negative ID,"Thanks for the submission. That is a female, horntail sawfly. She uses her ovipositor to lay eggs.",2020-08-05,48.752579,-121.61225
948,{480D7ECD-F83A-4AD4-AE27-A0E89C09FE3B},ATT2232_DEE98FD5-2D37-4C8D-9C09-F3674B06A643.jpg,2020-08-22 00:00:00,"This seemed to be a juvenile and not sure if it's a Asian variety, but it was not a typical looking hornet. Maybe it was a wasp?  Sorry if it was. Also, the pics aren't that great. I didn't get too close for obvious reasons but I hope this they might hel",Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-08-22,47.649337,-122.377831
949,{480D7ECD-F83A-4AD4-AE27-A0E89C09FE3B},ATT2233_07B611C5-9437-4913-ACE3-8CBF34D9A8E5.jpg,2020-08-22 00:00:00,"This seemed to be a juvenile and not sure if it's a Asian variety, but it was not a typical looking hornet. Maybe it was a wasp?  Sorry if it was. Also, the pics aren't that great. I didn't get too close for obvious reasons but I hope this they might hel",Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-08-22,47.649337,-122.377831
950,{480D7ECD-F83A-4AD4-AE27-A0E89C09FE3B},ATT2234_B899CB6B-340F-4061-BAFC-FA9226E15C9F.jpg,2020-08-22 00:00:00,"This seemed to be a juvenile and not sure if it's a Asian variety, but it was not a typical looking hornet. Maybe it was a wasp?  Sorry if it was. Also, the pics aren't that great. I didn't get too close for obvious reasons but I hope this they might hel",Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-08-22,47.649337,-122.377831
951,{4813CE37-D769-4DFA-B988-F0DB80AB879B},ATT852_IMG_20200709_160935148.jpg,2020-07-09 00:00:00,"This picture taken at Hidden Lake above Lake Wenatchee.  I don't really think it's a murder hornet, not orange enough, too fuzzy.  Too windy to get a full on shot.",Negative ID,That's a hairy bumblee. ,2020-07-12,47.820324,-120.812884
952,{484897E9-BC35-48B8-9199-9D2EA5F180D1},ATT2396_CA8CA669-3FA4-4D5E-91D5-FF1B1DDF9609.jpg,2020-08-26 00:00:00,This stayed on my sons leg and would not get off. Luckily it did not sting him.,Negative ID,Thanks for the submission. That is either a spider wasp or variety of paper wasp. Not necessary to kill them.,2020-08-26,47.691811,-122.350274
953,{48546E5B-61A8-4A4D-9B79-77C76A02526F},ATT2827_231AB174-6FB8-40DD-B24F-9522E05B9935.jpg,2020-09-09 00:00:00,"We THINK this is probably a bald faced hornet, but in a Smithsonian photo, it is in the photo on a person’s hand beside the killer one. Also, our hornet looks like the bald-faced one you photographed.",Negative ID,Thanks for the submission. You are correct!,2020-09-09,47.625589,-122.284033
954,{487C21E9-4ED2-4E9D-8907-8F4A1B728333},ATT2071_BD6A83A6-1461-4DE3-9D3F-9ECCD188A6CB.jpg,2020-08-17 00:00:00,We noticed this wasp several time today.  It was large and we have never seen this type of wasp before. Please advise.,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-08-17,47.2207,-122.851579
955,{48804E03-CD10-4229-82CB-CD125BFC6D37},ATT59_8BA14EF0-C82F-4A01-8ACC-9FB31DB223BE.jpg,2020-04-11 00:00:00,"This bee was at my hummingbird feeder. I wasn’t able to get a very good photo, so it might be impossible to tell.  The bee looked particularly large and reminded me of one I saw about a month ago but was unable to photograph.  It landed on my kitchen w",Negative ID,Yellow jacket,2020-04-15,48.85324,-122.601104
956,{488C24F2-5F17-4594-823C-4480946508D2},ATT1407_20200731_124737 (1).jpg,2020-07-31 00:00:00,Hornet found dead outside the corner of my front door,Negative ID,"Thanks for the submission. That photo is hard to see, but it looks like it was an elm sawfly, or a June bug beetle. Your county is currently Negative for Asian giant hornet.",2020-07-31,47.528272,-122.264681
957,{488C8070-4957-4A1E-AFAF-B21D9F5DD727},ATT778_20200708_172852.jpg,2020-07-09 00:00:00,Local family found this and brought it to our EMS substation and were concerned.,Negative ID,That is a common cicada killer.,2020-07-09,46.38082,-120.669736
958,{4892742E-F185-47A9-81CC-CDDDCFAD65C6},ATT175_image.jpg,2020-05-16 00:00:00,"It is about 2 1/2 inches, It is stuck in my sky light trying to find a way out of our home family is too afraid to remove or go near it",Unverified,It is really hard to see what exactly that insect is.,2020-05-16,47.82903,-122.098062
959,{48C1D248-EEA2-4F5A-AA2A-734CA7FAB64E},ATT1549_A1D4BEF8-5258-4D1F-9BE9-696FCB463815.jpg,2020-08-03 00:00:00,"Not sure what this one is, just on case...",Negative ID,"Thanks for the submission. That was a female horntail sawfly. They are harmless, please don't kill them.",2020-08-03,47.224152,-122.975851
960,{48D5E6A9-76A0-4A16-839A-C0CCEE18A25C},ATT482_7CA66940-2AA6-4A72-866B-66C1CEC11DEA.jpg,2020-06-17 00:00:00,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",Negative ID,That's a native elm sawfly. Important for our ecosystem.,2020-06-17,48.088346,-122.057132
961,{48D5E6A9-76A0-4A16-839A-C0CCEE18A25C},ATT483_DB27CC5F-0B92-4545-BB0F-049E2C536BC4.jpg,2020-06-17 00:00:00,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",Negative ID,That's a native elm sawfly. Important for our ecosystem.,2020-06-17,48.088346,-122.057132
962,{48D5E6A9-76A0-4A16-839A-C0CCEE18A25C},ATT484_C9FA9906-E9D5-425F-9B31-042AF0D61F55.jpg,2020-06-17 00:00:00,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",Negative ID,That's a native elm sawfly. Important for our ecosystem.,2020-06-17,48.088346,-122.057132
963,{48E04E7E-C472-4F72-BE49-A1C8EAC1CBF5},ATT708_F10D5431-6E52-4ECB-A52B-91BCC78AE0CF.jpg,2020-07-06 00:00:00,Flying around in Wenatchee WA,Negative ID,Western cicada killer. ,2020-07-06,47.349852,-120.329027
964,{48E380DD-465D-4C90-9E51-1C76ECA74C06},ATT881_20200713_110818.jpg,2020-07-12 00:00:00,"attached my head, going after the back of my head.  it landed on the ground and i thumpped it.",Negative ID,"That was a harmless, native elm sawfly. Please don't kill them. ",2020-07-13,48.150965,-124.558867
965,{48E380DD-465D-4C90-9E51-1C76ECA74C06},ATT882_20200713_110845.jpg,2020-07-12 00:00:00,"attached my head, going after the back of my head.  it landed on the ground and i thumpped it.",Negative ID,"That was a harmless, native elm sawfly. Please don't kill them. ",2020-07-13,48.150965,-124.558867
966,{48E380DD-465D-4C90-9E51-1C76ECA74C06},ATT883_20200713_110943.jpg,2020-07-12 00:00:00,"attached my head, going after the back of my head.  it landed on the ground and i thumpped it.",Negative ID,"That was a harmless, native elm sawfly. Please don't kill them. ",2020-07-13,48.150965,-124.558867
967,{4920C881-02CB-4636-BEBD-8AA49D736271},ATT666_E8C0AA14-0A5A-4CDF-850F-70B9E78DC81C.jpg,2020-06-23 00:00:00,Not sure what this was maybe the bald-faced one but have seen it three different times this June.,Negative ID,The coloring does look like a bald faced hornet. It definitely is not an Asian giant hornet.,2020-07-03,47.742839,-122.105377
968,{4920C881-02CB-4636-BEBD-8AA49D736271},ATT667_F8C4B7CC-79A5-41F7-A4C3-494F346CA308.jpg,2020-06-23 00:00:00,Not sure what this was maybe the bald-faced one but have seen it three different times this June.,Negative ID,The coloring does look like a bald faced hornet. It definitely is not an Asian giant hornet.,2020-07-03,47.742839,-122.105377
969,{492BFF2E-95F8-450F-8F63-6EC5CDAAAAAD},ATT668_Wasp 1.jpg,2020-07-03 00:00:00,Large wasp (approx. 1-1.5 inches) attracted to the parsley in our garden.  It flew away a couple of times but kept coming back.  We only spotted one and caught it in a container for identification.,Negative ID,Western cicada killer. ,2020-07-03,46.21261,-119.251341
970,{492BFF2E-95F8-450F-8F63-6EC5CDAAAAAD},ATT669_Wasp 2.jpg,2020-07-03 00:00:00,Large wasp (approx. 1-1.5 inches) attracted to the parsley in our garden.  It flew away a couple of times but kept coming back.  We only spotted one and caught it in a container for identification.,Negative ID,Western cicada killer. ,2020-07-03,46.21261,-119.251341
971,{492BFF2E-95F8-450F-8F63-6EC5CDAAAAAD},ATT670_Wasp 3.jpg,2020-07-03 00:00:00,Large wasp (approx. 1-1.5 inches) attracted to the parsley in our garden.  It flew away a couple of times but kept coming back.  We only spotted one and caught it in a container for identification.,Negative ID,Western cicada killer. ,2020-07-03,46.21261,-119.251341
972,{492FBEF0-C94F-45B2-8709-836C591C53C3},ATT689_20200704_114840.jpg,2020-07-04 00:00:00,Asian Hornet?  Or Elm Sawfly,Negative ID,Thanks for the submission. Neither. Ten lined June bug beetle.,2020-07-04,47.21782,-122.46766
973,{4939174B-5F4F-447C-83CC-FE0F1C18F120},ATT2039_BEF873B0-6EBF-4054-9BF6-4D597179C7BB.jpg,2020-08-17 00:00:00,Floating in my pool. I killed it,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great in your garden! ,2020-08-17,47.553842,-122.191002
974,{494BA959-F589-44D1-A098-495625463734},ATT3001_923E53F8-6BDE-4FE5-A5D3-F7E9D6B187B8.jpg,2020-09-19 00:00:00,Photo does not include the full body. It landed on my husband’s shoulder while he was helping a friend build a deck and the bottom part of the body fell off when he killed it.,Negative ID,Thanks for the submission. That is wood wasp in the Urocerus genus. Also known as a horntail sawfly.,2020-09-19,48.11766,-122.78191
975,{494BA959-F589-44D1-A098-495625463734},ATT3002_1C5C6DA1-6058-4D79-80C0-5E3175E7DB35.jpg,2020-09-19 00:00:00,Photo does not include the full body. It landed on my husband’s shoulder while he was helping a friend build a deck and the bottom part of the body fell off when he killed it.,Negative ID,Thanks for the submission. That is wood wasp in the Urocerus genus. Also known as a horntail sawfly.,2020-09-19,48.11766,-122.78191
976,{4951D8D2-1679-458D-A3BA-76C743AA24FB},ATT3234_PXL_20201011_180500646.MP.jpg,2020-10-11 00:00:00,I have a couple videos. What is the giant stinger on the back of it? What is it?,Negative ID,"Thanks for  the submission. That is not a stinger, but an ovipositor that she uses to lay her eggs in wood. She is a horntail sawfly. Gorgeous!",2020-10-11,47.61537,-122.3479
977,{4984C52B-E0A9-44A8-86C9-F83FCEAA66D8},ATT2585_98918578-35AC-45CA-8F87-A8068EA451C7.jpg,2020-09-01 00:00:00,It had no wings though. Probably 1-1.5”,Negative ID,Thanks for the submission. That is a Jerusalem cricket.,2020-09-01,47.431664,-120.344015
978,{49910746-02C4-4143-98EE-D33BF7333C5C},ATT1812_JS tank pad 8.10.2020.jpg,2020-08-10 00:00:00,Large wasp found on wine tank pad,Negative ID,Thanks for submitting. That looks like a fly from the Syrphidae family.,2020-08-10,46.76513,-119.93474
979,{49910746-02C4-4143-98EE-D33BF7333C5C},ATT1813_JS tank pad 2 8.10.2020.jpg,2020-08-10 00:00:00,Large wasp found on wine tank pad,Negative ID,Thanks for submitting. That looks like a fly from the Syrphidae family.,2020-08-10,46.76513,-119.93474
980,{49C1A404-F372-44BE-9951-737139C7D40C},ATT2922_7CCFE09D-A0B5-4EE6-8CEF-8EFB03F770B6.jpg,2020-09-14 00:00:00,"It was on my windshield of my car just sitting there for quite a while, enough for me to take pictures from the inside and Then get out to take pictures again",Unverified,Thanks for the submission. It is really hard to tell what that is. Your county is currently Negative for Asian giant hornet.,2020-09-14,48.51216,-122.632725
981,{49C1A404-F372-44BE-9951-737139C7D40C},ATT2923_D0E7D0A3-0AD7-421F-929F-657FAEEF59EA.jpg,2020-09-14 00:00:00,"It was on my windshield of my car just sitting there for quite a while, enough for me to take pictures from the inside and Then get out to take pictures again",Unverified,Thanks for the submission. It is really hard to tell what that is. Your county is currently Negative for Asian giant hornet.,2020-09-14,48.51216,-122.632725
982,{49C1A404-F372-44BE-9951-737139C7D40C},ATT2924_530100FF-7E10-4618-8764-25593F93384A.jpg,2020-09-14 00:00:00,"It was on my windshield of my car just sitting there for quite a while, enough for me to take pictures from the inside and Then get out to take pictures again",Unverified,Thanks for the submission. It is really hard to tell what that is. Your county is currently Negative for Asian giant hornet.,2020-09-14,48.51216,-122.632725
983,{49C1A404-F372-44BE-9951-737139C7D40C},ATT2925_5F26250B-EC8D-467A-9120-0C5EAEC5C665.jpg,2020-09-14 00:00:00,"It was on my windshield of my car just sitting there for quite a while, enough for me to take pictures from the inside and Then get out to take pictures again",Unverified,Thanks for the submission. It is really hard to tell what that is. Your county is currently Negative for Asian giant hornet.,2020-09-14,48.51216,-122.632725
984,{49D016FA-358D-4BB0-9678-4F332DCBF3C6},ATT3120_1F168128-EC8B-4351-BBC6-D5702D2B8A53.jpg,2020-09-30 00:00:00,Was in the siding of the house then flew away.,Unverified,Thanks for the submission. Someone will get in touch with you.,2020-09-30,48.980349,-122.597091
985,{49F2F400-C966-4CA3-9B3E-589B7B6A1DFB},ATT1965_20200814_100027.jpg,2020-08-14 00:00:00,in tacoma was,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great in your garden! ,2020-08-14,47.241135,-122.434462
986,{49F2F400-C966-4CA3-9B3E-589B7B6A1DFB},ATT1966_20200814_100021.jpg,2020-08-14 00:00:00,in tacoma was,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great in your garden! ,2020-08-14,47.241135,-122.434462
987,{4A2C10C1-5129-449F-A7AA-763E6373E8CC},ATT1223_E007B018-A056-41DC-9D5A-7F47521C74E1.jpg,2020-07-26 00:00:00,Was laying on my outside patio sofa reading and something dropped on my shirt brushed it off kept reading. Glanced down it was half a body of a bee head was cut off just like story I saw on CBS Sunday morning. Not sure if it could be related but send pic,Negative ID,Thanks for the submission. Your county is currently negative for Asian giant hornet.,2020-07-26,46.986424,-122.819584
988,{4A667028-94BB-4E31-AA76-FFD430E552EF},ATT3266_7F584AE9-35E6-4CD8-8D3E-6B20AB479E15.jpg,2020-10-16 00:00:00,"Orangey face, rather large at least an inch- could get a great picture",Negative ID,Thanks for the submission. That is a yellowjacket.,2020-10-16,47.703531,-122.336914
989,{4A667028-94BB-4E31-AA76-FFD430E552EF},ATT3267_0638A42B-C866-4534-B3B8-990313C5DCE9.jpg,2020-10-16 00:00:00,"Orangey face, rather large at least an inch- could get a great picture",Negative ID,Thanks for the submission. That is a yellowjacket.,2020-10-16,47.703531,-122.336914
990,{4A7D5D6E-FA35-4405-826F-88475FA494D6},ATT889_00100lrPORTRAIT_00100_BURST20200713175553613_COVER.jpg,2020-07-14 00:00:00,Husband found it outside in our yard. We live on a ranch. It is roughly 1- 1 1/2 inches long.,Negative ID,Cicada killer. ,2020-07-14,46.591,-119.14494
991,{4AABB640-0DDF-41A2-BFF7-57A3725CB529},ATT2427_800A221B-199C-4922-831F-A50136331A3C.jpg,2020-08-27 00:00:00,It’s stinger got stuck on the window screen but it was able to get free before I could capture it.  It was approx 1.5-2”.,Negative ID,Thanks for the submission. That is a Tremex wood wasp. You can try to save it.,2020-08-27,45.622126,-122.597334
992,{4AEDBAFC-4CCA-477F-A9A6-D6C392AA3802},ATT697_512E848E-B666-44A8-89FE-DEEC4DE1C69E.jpg,2020-07-05 00:00:00,The stinger seems longer than the photos we looked at but have seen a hornet or wasp this big!,Negative ID,That is a female sawfly. She uses her long oviopositor to lay eggs inside of wood. Please don't kill them.,2020-07-05,48.942541,-122.763153
993,{4AF63DA9-DBFE-4546-B22D-B98F3AC685FD},ATT1851_3985D55C-F66B-482E-B46C-04B3DCB30F35.jpg,2020-08-11 00:00:00,Asian Giant Hornet,Negative ID,Thanks for submitting. That is a female Siricid sawfly. Please don't kill them.,2020-08-11,47.851192,-122.303044
994,{4B0ED42A-4231-4600-8D2C-95953C51B5A8},ATT1128_inbound8249006997030062753.jpg,2020-07-23 00:00:00,"About an inch long, bold black and yellow stripes. Found it dead in swimming pool, have it in a jar now.",Negative ID,That was a Cicada!,2020-07-23,46.65404,-120.53113
995,{4B450E00-77B3-4760-BA57-A5D5A5045382},ATT1754_00BE6185-5762-4462-8E7F-1B6274B5A707.jpg,2020-08-08 00:00:00, ,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great pollinators! ,2020-08-08,46.912444,-122.671798
996,{4B450E00-77B3-4760-BA57-A5D5A5045382},ATT1755_F51C12BC-238C-4F4E-883D-13061966ED54.jpg,2020-08-08 00:00:00, ,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great pollinators! ,2020-08-08,46.912444,-122.671798
997,{4B4BC8D7-2372-41C6-853E-084255BEBAB1},ATT2187_image.jpg,2020-08-20 00:00:00,"1.7 to 2 inches in length, burrowing in knoll where yellow jackets previously nested. No sign of yellow jackets.",Negative ID,Thanks for the submission. That is a Golden digger wasp. Wonderful pollinators in your garden!,2020-08-20,47.896191,-122.308045
998,{4B5B5098-01C3-4B8A-ADD4-ABE24FE1AD5F},ATT2970_MVIMG_20200916_120021.jpg,2020-09-16 00:00:00,burrowing in sand/dirt cracks of curb of sidewalk outside front door of business,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-09-16,47.859928,-121.826303
999,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},ATT1036_2A538845-97AA-4963-8E01-ECE8088E6311.jpg,2020-07-19 00:00:00,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",2020-07-19,45.911392,-121.042423
1000,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},ATT1037_173A95DE-20EA-4BB5-B791-BFC8944DEFE8.jpg,2020-07-19 00:00:00,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",2020-07-19,45.911392,-121.042423
1001,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},ATT1038_55590E40-99DE-4027-B20F-064B6E8C8EC7.jpg,2020-07-19 00:00:00,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",2020-07-19,45.911392,-121.042423
1002,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},ATT1039_F54D74FF-1ADD-4FA5-A9F4-FBCCC9D3A74D.jpg,2020-07-19 00:00:00,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",2020-07-19,45.911392,-121.042423
1003,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},ATT1040_233A07EB-9BB3-4465-A062-7C9A10EC84BE.jpg,2020-07-19 00:00:00,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,"You found Cicada exoskeletons! Cool,",2020-07-19,45.911392,-121.042423
1004,{4BAC6129-9804-46FD-98A2-364D398CAD1D},ATT242_100634152_10224289741617714_3868643941641355264_n.jpg,2020-05-25 00:00:00,"I found this post on the local facebook page for Chinook, WA. I don't know if it was reported to you or how legitimate it is but I thought I should pass along the info.  ",Negative ID,"That is a beautiful, native elm sawfly!",2020-05-25,46.323187,-124.007664
1005,{4BD08BDD-C4D8-41FB-8FBC-201BBF7AAC2E},ATT977_6EF2B29E-A477-4B77-AFCA-2E0911C9D827.jpg,2020-07-17 00:00:00,"I’m not sure if it is a Asian Hornet or not. It look about 1 1/2 inches long. This eyes are red, it has a darker shade of yellow-orange color. There’s gray fur on the thorax, but not completely brown.",Negative ID,Cicada killer. ,2020-07-17,47.127385,-119.273195
1006,{4BD08BDD-C4D8-41FB-8FBC-201BBF7AAC2E},ATT978_trim.4D2DC98C-F8CC-4C28-BCBF-7FE71EAB4278.MOV,2020-07-17 00:00:00,"I’m not sure if it is a Asian Hornet or not. It look about 1 1/2 inches long. This eyes are red, it has a darker shade of yellow-orange color. There’s gray fur on the thorax, but not completely brown.",Negative ID,Cicada killer. ,2020-07-17,47.127385,-119.273195
1007,{4C288DBF-DDFD-4998-AD2E-68251B12CDE5},ATT568_EC89CACD-D2CB-4B23-BC1F-4B7F05CD2148.jpg,2020-06-23 00:00:00,Have it alive,Negative ID,That is a Cicada killer. Ok to let it go. ,2020-06-23,45.711289,-120.4632
1008,{4C288DBF-DDFD-4998-AD2E-68251B12CDE5},ATT569_67CAC40C-DB0B-4702-911A-52C8F99EB7EE.jpg,2020-06-23 00:00:00,Have it alive,Negative ID,That is a Cicada killer. Ok to let it go. ,2020-06-23,45.711289,-120.4632
1009,{4C288DBF-DDFD-4998-AD2E-68251B12CDE5},ATT570_43E000B1-0700-41B9-97C8-990C56585049.jpg,2020-06-23 00:00:00,Have it alive,Negative ID,That is a Cicada killer. Ok to let it go. ,2020-06-23,45.711289,-120.4632
1010,{4C5B34C9-C757-40CC-9E94-778FD31CD5C1},ATT2527_A8559843-D17F-4975-BBCC-F44E15355E92.jpg,2020-08-29 00:00:00,Traveled from Roslyn to Seattle on 8/28,Negative ID,Thanks for the submission. That is a Cicada killer.,2020-08-29,47.68509,-122.372095
1011,{4C5B34C9-C757-40CC-9E94-778FD31CD5C1},ATT2528_4A3B569A-926E-40BB-8671-C47ECAB8D02D.jpg,2020-08-29 00:00:00,Traveled from Roslyn to Seattle on 8/28,Negative ID,Thanks for the submission. That is a Cicada killer.,2020-08-29,47.68509,-122.372095
1012,{4C78A033-A8F9-4DED-B159-F83DE8E84C34},ATT3113_D858F9F3-183A-4766-A922-2EB1824785CE.jpg,2020-09-30 00:00:00,"Flew past my dog when we were on a walk and landed on the gutter of the apartment next to mine I could get a good picture. But I attached what I could get. Seen in The Hills on Grand apartment complexIn Pullman, WA.",Negative ID,"Thanks for the submission. That insect is impossible to identify. With great confidence, we can determine it is not an Asian giant hornet. The shape is wrong and your county is Negative for any sightings.",2020-09-30,46.755758,-117.173171
1013,{4CA4C7FA-02CD-493E-A2F8-48D666AB152D},ATT643_IMG_1936.jpg,2020-06-30 00:00:00,It looks like a big hornet. Sorry the photo is a little blurry. My camera is old.,Negative ID,It could be a western Cicada killer. It is definitely not the Asian giant hornet.,2020-06-30,48.01479,-122.06411
1014,{4D6BABBB-AC7D-4EED-8FF4-A09DDA98585A},ATT2152_IMG_0161.jpg,2020-08-19 00:00:00,"This was from Sammamish, WA. near sunny hills elementary school. It was flying past me and landed in the grass. I stepped on it and took some photos",Negative ID,Thanks for the submission. That is the beneficial Golden digger wasp.,2020-08-19,47.58034,-122.0288
1015,{4D6BABBB-AC7D-4EED-8FF4-A09DDA98585A},ATT2153_IMG_0164.jpg,2020-08-19 00:00:00,"This was from Sammamish, WA. near sunny hills elementary school. It was flying past me and landed in the grass. I stepped on it and took some photos",Negative ID,Thanks for the submission. That is the beneficial Golden digger wasp.,2020-08-19,47.58034,-122.0288
1016,{4D6BABBB-AC7D-4EED-8FF4-A09DDA98585A},ATT2154_IMG_0165.jpg,2020-08-19 00:00:00,"This was from Sammamish, WA. near sunny hills elementary school. It was flying past me and landed in the grass. I stepped on it and took some photos",Negative ID,Thanks for the submission. That is the beneficial Golden digger wasp.,2020-08-19,47.58034,-122.0288
1017,{4D6BABBB-AC7D-4EED-8FF4-A09DDA98585A},ATT2155_IMG_0167.jpg,2020-08-19 00:00:00,"This was from Sammamish, WA. near sunny hills elementary school. It was flying past me and landed in the grass. I stepped on it and took some photos",Negative ID,Thanks for the submission. That is the beneficial Golden digger wasp.,2020-08-19,47.58034,-122.0288
1018,{4DBA05FD-E076-4D82-9A9E-31CAF9F7219E},ATT1125_440A7DD6-E177-4EB8-B4F8-DF23CCAE1093.jpg,2020-07-22 00:00:00,"After looking at your photos, it’s probably the elm sawfly.  Sure looks like a bee.",Negative ID,You are correct! Nice job. ,2020-07-23,47.000874,-122.245977
1019,{4DC194AC-3699-4C59-913C-55A96FB6B534},ATT897_DSCF1377[1].jpg,2020-07-13 00:00:00,"Ants were eating out the shell of the hornet. The head and part of the end of the hornet were already gone, as were the wings and legs. Still, the length was nearly one inch, and the diameter roughly that of a No. 2 pencil. The markings on the main body",Negative ID,"It's really hard to tell what that was. The coloring does not match that of the Asian giant hornet. Also, your county is currently negative for them.",2020-07-14,47.834152,-120.052643
1020,{4DCDDD96-5F1C-4BD4-B8DD-209475E32025},ATT2999_F0FC0242-5E15-4399-B4BA-3EBDBFC73ADB.jpg,2020-09-18 00:00:00,Found it in my office. Flew there my open window which faces my back yard.,Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-09-19,47.62775,-122.306369
1021,{4E2E6CBD-166B-4786-AC32-8557446E2D1E},ATT1123_607C314C-3B44-4B0F-9909-528A11389725.jpg,2020-07-22 00:00:00,Flying around rhododendron. Seemed to be looking for flowers but there were none.,Negative ID,That's a Golden digger wasp. ,2020-07-22,47.284392,-122.504036
1022,{4E2FEB9D-CE31-47A2-865B-DEED8DC6F19E},ATT2707_15992799800368904788307249306208.jpg,2020-09-05 00:00:00, ,Negative ID,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-09-05,47.30151,-122.3303
1023,{4E36F790-92FE-462E-9356-945444AE8ACD},ATT2092_15977680026681065577724.jpg,2020-08-17 00:00:00,Caught inside the house,Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-08-18,47.638653,-122.394844
1024,{4E507089-3E28-4BC5-832C-DD4488584C3C},ATT1893_Hive photo.jpg,2020-08-12 00:00:00,"sited a giant nest high up in a pine tree.  Seeing hornets, pretty big. I can't be sure they are the Asian hornet.",Negative ID,Thanks for the submission. That is possibly a bald faced hornet nest. Asian giant hornets nest in lower tree cavities and even in the ground. Eastern Washington is still Negative for them.,2020-08-12,47.62587,-117.419195
